Lake.Name,Counted.By,Date.Sampled,Host.Species,Parasite,Egg.Number
Cedar,KJM,7/25/2022,Dentifera,Uninfected,2
Cedar,KJM,7/25/2022,Dentifera,Uninfected,1
Cedar,KJM,7/25/2022,Dentifera,Uninfected,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,2
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,2
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,2
Cedar,KJM,7/25/2022,Dentifera,MicG,3
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Dentifera,Past,0
Cedar,KJM,7/25/2022,Dentifera,Spiro,0
Cedar,KJM,7/25/2022,Dentifera,MicG,0
Cedar,KJM,7/25/2022,Dentifera,MicG,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,0
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,0
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,2
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,0
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,0
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,0
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,0
Cedar,KJM,7/25/2022,Retrocurva,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,2
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,0
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,1
Cedar,KJM,7/25/2022,Dubia,Uninfected,2
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,2
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,1
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,0
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,2
Cedar,KJM,7/25/2022,Pulicaria,Uninfected,2
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,2
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,1
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,Uninfected,0
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,0
Cedar,LSD,8/8/2022,Dentifera,MicG,0
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,0
Cedar,LSD,8/8/2022,Dentifera,MicG,2
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Dentifera,MicG,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,2
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/8/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,1
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Dubia,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/8/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,2
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,2
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,2
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,1
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,Uninfected,0
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,3
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,0
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,0
Cedar,LSD,8/22/2022,Dentifera,MicG,0
Cedar,LSD,8/22/2022,Dentifera,MicG,0
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,0
Cedar,LSD,8/22/2022,Dentifera,MicG,2
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,1
Cedar,LSD,8/22/2022,Dentifera,MicG,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,2
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,2
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,0
Cedar,LSD,8/22/2022,Retrocurva,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,1
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,2
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Dubia,Uninfected,0
Cedar,LSD,8/22/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/22/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/22/2022,Pulicaria,Uninfected,0
Cedar,LSD,8/22/2022,Pulicaria,Uninfected,1
Cedar,LSD,8/22/2022,Pulicaria,Uninfected,2
Cedar,LSD,8/22/2022,Pulicaria,Uninfected,1
Cedar,MKD,9/6/2022,Dentifera,Uninfected,0
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,1
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,1
Cedar,MKD,9/6/2022,Dentifera,Uninfected,1
Cedar,MKD,9/6/2022,Dentifera,Uninfected,0
Cedar,MKD,9/6/2022,Dentifera,Uninfected,1
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,2
Cedar,MKD,9/6/2022,Dentifera,Uninfected,1
Cedar,MKD,9/6/2022,Dentifera,Uninfected,0
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,0
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,3
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,3
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,3
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,4
Cedar,MKD,9/6/2022,Dentifera,MicG,3
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,0
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,1
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,2
Cedar,MKD,9/6/2022,Dentifera,MicG,4
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,0
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,1
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,0
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,1
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,0
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,4
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,1
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,2
Cedar,MKD,9/6/2022,Retrocurva,Uninfected,1
Cedar,MKD,9/6/2022,Cerio,Uninfected,0
Cedar,MKD,9/6/2022,Cerio,Uninfected,1
Cedar,MKD,9/6/2022,Cerio,Uninfected,2
Cedar,MKD,9/6/2022,Cerio,Uninfected,1
Cedar,MKD,9/6/2022,Dubia,Uninfected,1
Cedar,MKD,9/6/2022,Dubia,Uninfected,1
Cedar,MKD,9/6/2022,Pulicaria,Uninfected,1
Cedar,MKD,9/6/2022,Pulicaria,Uninfected,2
Cedar,MKD,9/6/2022,Pulicaria,Uninfected,0
Cedar,KJM,9/19/2022,Dentifera,Uninfected,1
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,3
Cedar,KJM,9/19/2022,Dentifera,Uninfected,1
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,1
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,1
Cedar,KJM,9/19/2022,Dentifera,Uninfected,0
Cedar,KJM,9/19/2022,Dentifera,Uninfected,1
Cedar,KJM,9/19/2022,Dentifera,Uninfected,0
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,3
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,3
Cedar,KJM,9/19/2022,Dentifera,Uninfected,1
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,4
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,Uninfected,2
Cedar,KJM,9/19/2022,Dentifera,MicG,3
Cedar,KJM,9/19/2022,Dentifera,MicG,2
Cedar,KJM,9/19/2022,Dentifera,MicG,4
Cedar,KJM,9/19/2022,Dentifera,MicG,2
Cedar,KJM,9/19/2022,Dentifera,MicG,3
Cedar,KJM,9/19/2022,Dentifera,MicG,3
Cedar,KJM,9/19/2022,Dentifera,MicG,1
Cedar,KJM,9/19/2022,Dentifera,MicG,3
Cedar,KJM,9/19/2022,Dentifera,MicG,2
Cedar,KJM,9/19/2022,Dentifera,MicG,2
Cedar,KJM,9/19/2022,Dentifera,MicG,1
Cedar,KJM,9/19/2022,Dentifera,MicG,2
Cedar,KJM,9/19/2022,Dentifera,MicG,3
